Sale ID,Date,Order ID,Order,Product,Net sales
13087920095372,2022-06-01T05:55:27-04:00,4089814286476,#19176,Buttertarts,22.500
13087920160908,2022-06-01T05:55:27-04:00,4089814286476,#19176,Buttertarts,22.500
13087920193676,2022-06-01T05:55:27-04:00,4089814286476,#19176,Baked Fruit Tart,20.950
13087920029836,2022-06-01T05:55:27-04:00,4089814286476,#19176,Baked Fruit Tart,13.500
13087920062604,2022-06-01T05:55:27-04:00,4089814286476,#19176,Breakfast Pastry Platter,40.000
13087920128140,2022-06-01T05:55:27-04:00,4089814286476,#19176,Buttertarts,22.500
13088180994188,2022-06-01T08:08:35-04:00,4089902530700,#19177,Sandwich Platter,152.000
13088418070668,2022-06-01T08:57:25-04:00,4089942933644,#19178,Cookie Trays - Individually Wrapped,56.000
13088634470540,2022-06-01T09:24:44-04:00,4089973964940,#19179,Chocolate Buttercake,24.000
13088779862156,2022-06-01T09:57:28-04:00,4089998246028,#19180,Apple Raisin Walnut Loaf,15.950
13088820592780,2022-06-01T10:16:00-04:00,4090011058316,#19181,Coconut Cream Pie,17.950
13088820625548,2022-06-01T10:16:00-04:00,4090011058316,#19181,Chocolate Chip Cookie Cake,19.950
13088832192652,2022-06-01T10:22:10-04:00,4090015187084,#19182,6 Cupcakes,22.500
13088843399308,2022-06-01T10:27:50-04:00,4090018955404,#19183,Buttertarts,22.500
13088843432076,2022-06-01T10:27:50-04:00,4090018955404,#19183,Take & Bake Cinnamon Buns,17.500
13088853065868,2022-06-01T10:33:57-04:00,4090022756492,#19184,Vanilla Buttercake,48.000
13089177108620,2022-06-01T10:58:55-04:00,4090050150540,#19185,Carrot Cake,48.000
13089384693900,2022-06-01T11:26:38-04:00,4090080985228,#19186,Chocolate Salted Caramel Cake,48.000
13089701658764,2022-06-01T11:45:37-04:00,4090143211660,#19187,Chocolate Buttercake,24.000
13089803010188,2022-06-01T11:54:52-04:00,4090159562892,#19188,Chocolate Salted Caramel Cake,48.000
13090672246924,2022-06-01T12:42:03-04:00,4090474922124,#19189,White Chocolate Cheesecake - Choice of Fruit,32.000
13090760327308,2022-06-01T12:55:53-04:00,4090509983884,#19190,6 Cupcakes,67.500
13090760261772,2022-06-01T12:55:53-04:00,4090509983884,#19190,Cheese Platter,92.000
13090760294540,2022-06-01T12:55:53-04:00,4090509983884,#19190,Fruit Platter,62.000
13091142762636,2022-06-01T13:33:22-04:00,4090590429324,#19191,Coconut Cream Pie,25.950
13091142729868,2022-06-01T13:33:22-04:00,4090590429324,#19191,6 Peanut Butter Cookies,23.000
13091178709132,2022-06-01T13:41:22-04:00,4090604126348,#19192,White Chocolate Cheesecake - Choice of Fruit,32.000
13091733930124,2022-06-01T14:23:28-04:00,4090677428364,#19193,Chocolate Buttercake,59.000
13091812114572,2022-06-01T14:42:10-04:00,4090701512844,#19194,6 Quinoa Chocolate Chip Cookies,13.900
13091812147340,2022-06-01T14:42:10-04:00,4090701512844,#19194,"10"" Vanilla Cake with Lemon Buttercream",59.000
13091862184076,2022-06-01T14:58:11-04:00,4090719928460,#19195,Chicken Pot Pie,45.000
13091862216844,2022-06-01T14:58:11-04:00,4090719928460,#19195,Guinness & Ginger Cake,20.950
13091874439308,2022-06-01T15:01:52-04:00,4090724483212,#19196,Selection of Appetizers,29.950
13091874373772,2022-06-01T15:01:52-04:00,4090724483212,#19196,Mexican Street Corn,12.500
13091874472076,2022-06-01T15:01:52-04:00,4090724483212,#19196,Kabobs - Ready to be Grilled,30.000
13091874341004,2022-06-01T15:01:52-04:00,4090724483212,#19196,Coleslaw,12.500
13091874275468,2022-06-01T15:01:52-04:00,4090724483212,#19196,2lb Mac & Cheese,22.500
13091874308236,2022-06-01T15:01:52-04:00,4090724483212,#19196,Maple Baked Beans,12.500
13091874406540,2022-06-01T15:01:52-04:00,4090724483212,#19196,Cheddar Bacon Ranch Potato Salad,12.500
13091978412172,2022-06-01T15:11:35-04:00,4090734051468,#19197,"10"" Vanilla Cake Lemon Buttercream",59.000
13092045193356,2022-06-01T15:26:10-04:00,4090750173324,#19198,Chocolate Buttercake,110.000
13092049879180,2022-06-01T15:27:55-04:00,4090751942796,#19199,Confetti Cake,65.000
13092050927756,2022-06-01T15:28:16-04:00,4090752368780,#19200,Vanilla Buttercake with Raspberry Buttercream,41.000
13092162011276,2022-06-01T15:59:47-04:00,4090788085900,#19201,Raspberry Pop Tarts (12),52.800
13092300882060,2022-06-01T16:27:38-04:00,4090825801868,#19202,Chocolate Peanut Butter Cake,48.000
13092450893964,2022-06-01T17:15:30-04:00,4090873872524,#19203,Vegan Chocolate Cake,55.000
13092829167756,2022-06-01T18:20:35-04:00,4090945798284,#19204,Guinness & Ginger Cake,20.950
13092957192332,2022-06-01T18:26:56-04:00,4090959659148,#19205,Chocolate Buttercake,41.000
13092983144588,2022-06-01T18:40:49-04:00,4090968735884,#19206,6 Oatmeal Raisin Cookies,23.000
13093340151948,2022-06-01T19:47:13-04:00,4091024441484,#19207,6 Blueberry Lemon Buns,27.000
13093340053644,2022-06-01T19:47:13-04:00,4091024441484,#19207,6 Cupcakes,22.500
13093340217484,2022-06-01T19:47:13-04:00,4091024441484,#19207,Breakfast Pastry Platter,40.000
13093340119180,2022-06-01T19:47:13-04:00,4091024441484,#19207,Strawberry Rhubarb Pie,19.950
13093340184716,2022-06-01T19:47:13-04:00,4091024441484,#19207,Italian Bread,8.700
13093340086412,2022-06-01T19:47:13-04:00,4091024441484,#19207,6 Oatmeal Raisin Cookies,11.500
13093484757132,2022-06-01T20:26:37-04:00,4091055177868,#19208,Cookie Trays - Individually Wrapped,28.000
13093659377804,2022-06-01T21:54:12-04:00,4091115012236,#19209,Confetti Cake,65.000
13095284506764,2022-06-02T10:16:18-04:00,4091555741836,#19210,Vanilla Buttercake with Raspberry Buttercream,24.000
13095294828684,2022-06-02T10:21:28-04:00,4091559379084,#19211,Vanilla Buttercake,32.000
13095359447180,2022-06-02T10:51:43-04:00,4091584118924,#19212,Trifle Cake,32.000
13095438188684,2022-06-02T11:27:27-04:00,4091612692620,#19213,Trifle Cake,65.000
13095581909132,2022-06-02T12:34:56-04:00,4091665219724,#19214,Vanilla Buttercake,65.000
13095612416140,2022-06-02T12:48:01-04:00,4091676295308,#19215,Chocolate Raspberry Mousse Cake,32.000
13095703511180,2022-06-02T13:25:15-04:00,4091706900620,#19216,6 Cupcakes,22.500
13095753449612,2022-06-02T13:46:34-04:00,4091725119628,#19217,Chicken Pot Pie,45.000
13095753482380,2022-06-02T13:46:34-04:00,4091725119628,#19217,Quiche,23.500
13095807615116,2022-06-02T14:09:13-04:00,4091743895692,#19218,Vanilla Buttercake with Raspberry Buttercream,24.000
13095905362060,2022-06-02T14:54:53-04:00,4091779940492,#19219,Quiche,23.500
13096234385548,2022-06-02T15:35:15-04:00,4091828600972,#19220,"8"" Lemon meringue pie",15.950
13096234352780,2022-06-02T15:35:15-04:00,4091828600972,#19220,Carrot Cake,48.000
13096258994316,2022-06-02T15:48:32-04:00,4091838693516,#19221,Baked Fruit Tart,20.950
13098928504972,2022-06-02T16:40:05-04:00,4092052897932,#19222,Chocolate Salted Caramel Cake,32.000
13099360583820,2022-06-02T16:47:31-04:00,4075328962700,#19037,Italian Bread,-4.350
13099717099660,2022-06-02T17:20:12-04:00,4092123119756,#19223,Vegan Chocolate Cake,55.000
13099717165196,2022-06-02T17:20:12-04:00,4092123119756,#19223,Carrot Cake,48.000
13099717132428,2022-06-02T17:20:12-04:00,4092123119756,#19223,Lemon Cheesecake,68.000
13099717197964,2022-06-02T17:20:12-04:00,4092123119756,#19223,6 Cupcakes,22.500
13099726733452,2022-06-02T17:25:59-04:00,4092126658700,#19224,Vanilla Vegan Cake,55.000
13100401164428,2022-06-02T18:15:15-04:00,4092194324620,#19225,Baked Fruit Tart,40.500
13102664876172,2022-06-02T18:55:50-04:00,4092340568204,#19226,Chocolate Raspberry Mousse Cake,32.000
13115297071244,2022-06-03T07:18:41-04:00,4093240311948,#19227,6 Rhubarb Scones,45.000
13115476639884,2022-06-03T08:51:30-04:00,4093294084236,#19228,Confetti Cake,32.000
13115938930828,2022-06-03T10:45:01-04:00,4093390225548,#19229,"9"" Lemon Meringue Pie",21.950
13116317597836,2022-06-03T11:40:22-04:00,4093446488204,#19230,Vanilla Buttercake,48.000
13116749381772,2022-06-03T14:06:59-04:00,4093573038220,#19231,Vanilla Buttercake,1300.000
13116846735500,2022-06-03T14:43:33-04:00,4093603119244,#19232,6 Macaroons,17.700
13116977774732,2022-06-03T15:45:25-04:00,4093652074636,#19233,Buttertarts,45.000
13116977741964,2022-06-03T15:45:25-04:00,4093652074636,#19233,Buttertarts,45.000
13116977709196,2022-06-03T15:45:25-04:00,4093652074636,#19233,Buttertarts,45.000
13117170155660,2022-06-03T16:50:58-04:00,4093706207372,#19234,Chocolate Mousse Cake,32.000
13117228941452,2022-06-03T17:22:38-04:00,4093728293004,#19235,Carrot Cake,70.000
13117366403212,2022-06-03T18:41:03-04:00,4093775970444,#19236,Baked Fruit Tart,13.500
13117366435980,2022-06-03T18:41:03-04:00,4093775970444,#19236,Apple Pie,27.950
13117432463500,2022-06-03T19:13:04-04:00,4093795336332,#19237,Chocolate Raspberry Mousse Cake,48.000
13118930714764,2022-06-03T23:48:22-04:00,4093996400780,#19238,Maple Baked Beans,12.500
13118930747532,2022-06-03T23:48:22-04:00,4093996400780,#19238,Multigrain Sourdough,14.500
13119717245068,2022-06-04T10:00:04-04:00,4094292787340,#19239,6 White Chocolate Cranberry Scones,22.500
13119717310604,2022-06-04T10:00:04-04:00,4094292787340,#19239,Coconut Cream Pie,17.950
13119717277836,2022-06-04T10:00:04-04:00,4094292787340,#19239,Italian Bread,4.350
13120022380684,2022-06-04T12:38:39-04:00,4094411800716,#19240,Baguette,6.700
13120022347916,2022-06-04T12:38:39-04:00,4094411800716,#19240,Chocolate Mousse Cake,48.000
13120053248140,2022-06-04T12:56:50-04:00,4094424252556,#19241,Bailey's & Coffee Cake,32.000
13120143163532,2022-06-04T13:41:15-04:00,4094458232972,#19242,Carrot Cake,48.000
13120196640908,2022-06-04T14:06:03-04:00,4094478712972,#19243,Quiche,23.500
13120196706444,2022-06-04T14:06:03-04:00,4094478712972,#19243,6 Buttermilk Biscuits,33.500
13120196673676,2022-06-04T14:06:03-04:00,4094478712972,#19243,Quiche,23.500
13120196608140,2022-06-04T14:06:03-04:00,4094478712972,#19243,Quiche,23.500
13120389480588,2022-06-04T15:43:27-04:00,4094549000332,#19244,"6"" Carrot Cake with NO RAISINS",32.000
13120415793292,2022-06-04T15:57:03-04:00,4094559518860,#19245,Chocolate Chip Cookie Cake,19.950
13120417464460,2022-06-04T15:57:52-04:00,4094560206988,#19246,6 Cupcakes,22.500
13120904921228,2022-06-04T21:12:34-04:00,4094741217420,#19247,6 Oatmeal Chocolate Chip Cookies,6.950
13120905150604,2022-06-04T21:12:34-04:00,4094741217420,#19247,2lb Mac & Cheese,22.500
13120904888460,2022-06-04T21:12:34-04:00,4094741217420,#19247,Tote Bag,5.000
13120905117836,2022-06-04T21:12:34-04:00,4094741217420,#19247,Charcuterie Board,15.000
13120904986764,2022-06-04T21:12:34-04:00,4094741217420,#19247,6 Carrot Ginger Pecan Muffins,15.500
13120904953996,2022-06-04T21:12:34-04:00,4094741217420,#19247,Crostini,7.950
13120905052300,2022-06-04T21:12:34-04:00,4094741217420,#19247,Creamy Tomato Soup,12.000
13120905085068,2022-06-04T21:12:34-04:00,4094741217420,#19247,Quiche,23.500
13120905019532,2022-06-04T21:12:34-04:00,4094741217420,#19247,Chicken Pot Pie,15.250
13123544023180,2022-06-05T09:10:21-04:00,4095339954316,#19248,6 Cupcakes,22.500
13123543990412,2022-06-05T09:10:21-04:00,4095339954316,#19248,6 Cupcakes,22.500
13123834019980,2022-06-05T12:09:07-04:00,4095449071756,#19249,Vanilla Buttercake with Raspberry Buttercream,24.000
13123990061196,2022-06-05T13:32:08-04:00,4095505465484,#19250,6 Croissants,23.700
13123989962892,2022-06-05T13:32:08-04:00,4095505465484,#19250,Challah,8.250
13123989995660,2022-06-05T13:32:08-04:00,4095505465484,#19250,Sourdough Bread,5.950
13123990028428,2022-06-05T13:32:08-04:00,4095505465484,#19250,Whole Wheat Bread,17.850
13124212228236,2022-06-05T15:21:57-04:00,4095585779852,#19251,"6"" Choc Cake - Rasp BC In/Choc Out",24.000
13124476993676,2022-06-05T16:52:37-04:00,4091676295308,#19215,Chocolate Raspberry Mousse Cake,-32.000
13124476960908,2022-06-05T16:52:37-04:00,4091676295308,#19215,,32.000
13124732387468,2022-06-05T19:57:10-04:00,4095741689996,#19252,Baked Goods Gift Box,48.000
13125141627020,2022-06-05T20:57:47-04:00,4095895470220,#19253,Vanilla Buttercake with Raspberry Buttercream,24.000
13127680950412,2022-06-06T07:54:57-04:00,4096902693004,#19254,Chocolate Buttercake,24.000
13127706476684,2022-06-06T08:11:07-04:00,4096911278220,#19255,Chocolate Raspberry Mousse Cake,48.000
13127993393292,2022-06-06T10:48:21-04:00,4097017741452,#19256,Chocolate Raspberry Mousse Cake,48.000
13128424030348,2022-06-06T13:20:11-04:00,4097158840460,#19257,Fruit Platter,62.000
13128424063116,2022-06-06T13:20:11-04:00,4097158840460,#19257,Crudité Platter,36.000
13128423997580,2022-06-06T13:20:11-04:00,4097158840460,#19257,Breakfast Pastry Platter,72.000
13128577319052,2022-06-06T14:19:16-04:00,4097208483980,#19258,Caramel Chocolate Chunk Cheesecake,65.000
13128639971468,2022-06-06T14:44:47-04:00,4097228308620,#19259,6 Peanut Butter Hello Dolly Squares (Gluten Free),23.700
13128639938700,2022-06-06T14:44:47-04:00,4097228308620,#19259,6 Date Squares,17.500
13128639873164,2022-06-06T14:44:47-04:00,4097228308620,#19259,6 Brownies,17.500
13128639905932,2022-06-06T14:44:47-04:00,4097228308620,#19259,6 Lemon Squares,17.500
13128639840396,2022-06-06T14:44:47-04:00,4097228308620,#19259,Buttertarts,22.500
13128659566732,2022-06-06T14:52:31-04:00,4097234993292,#19260,Trifle Cake,32.000
13128809775244,2022-06-06T15:50:44-04:00,4097282703500,#19261,Vanilla Vegan Cake,80.000
13128954413196,2022-06-06T16:59:29-04:00,4097334411404,#19262,6 Cupcakes,22.500
13129025290380,2022-06-06T17:31:21-04:00,4097356267660,#19263,Chocolate Buttercake,41.000
13129142337676,2022-06-06T18:02:15-04:00,4097380417676,#19264,6 Macarons,17.700
13131200823436,2022-06-07T08:05:05-04:00,4097282703500,#19261,Vegan Chocolate Cake,85.000
13131200856204,2022-06-07T08:05:05-04:00,4097282703500,#19261,Vanilla Vegan Cake,-80.000
13131255840908,2022-06-07T08:35:14-04:00,4094458232972,#19242,Carrot Cake,-48.000
13131256103052,2022-06-07T08:35:20-04:00,4097867972748,#19265,6 Sprinkle Shortbread,36.000
13131256135820,2022-06-07T08:35:20-04:00,4097867972748,#19265,Individual wrapping (24),2.400
13131598921868,2022-06-07T10:11:22-04:00,4092123119756,#19223,Lemon Cheesecake,48.000
13131598954636,2022-06-07T10:11:22-04:00,4092123119756,#19223,6 Cupcakes,-22.500
13131598987404,2022-06-07T10:11:22-04:00,4092123119756,#19223,Lemon Cheesecake,-68.000
13131890786444,2022-06-07T10:54:15-04:00,4097978237068,#19266,Trifle Cake,48.000
13131918934156,2022-06-07T10:59:09-04:00,4097982201996,#19267,Caramel Chocolate Chunk Cheesecake,32.000
13131920703628,2022-06-07T11:00:07-04:00,4097982890124,#19268,24 Piece Square Tray,39.000
13131959795852,2022-06-07T11:14:06-04:00,4097994096780,#19269,Baked Goods Gift Box,48.000
13132118884492,2022-06-07T11:49:40-04:00,4098024374412,#19270,6 Cupcakes,22.500
13132118851724,2022-06-07T11:49:40-04:00,4098024374412,#19270,6 Cupcakes,22.500
13132225052812,2022-06-07T12:09:08-04:00,4098041381004,#19271,DAD Chocolate Chip Cookie Cake,22.950
13132586614924,2022-06-07T13:42:09-04:00,4098124480652,#19272,1/4 Slab Bailey’s and Coffee Cakr,70.000
13132632064140,2022-06-07T13:58:23-04:00,4098139357324,#19273,Delivery Charge,11.000
13132632096908,2022-06-07T13:58:23-04:00,4098139357324,#19273,2 Cherry Danish,9.900
13132632031372,2022-06-07T13:58:23-04:00,4098139357324,#19273,Chocolate Raspberry Mousse Cake,48.000
13132646056076,2022-06-07T14:03:56-04:00,4098143944844,#19274,Trifle Cake,48.000
13132646088844,2022-06-07T14:03:56-04:00,4098143944844,#19274,Chocolate Raspberry Mousse Cake,48.000
13132649431180,2022-06-07T14:05:08-04:00,4098145124492,#19275,Rainbow Heart Cookies,112.500
13132649398412,2022-06-07T14:05:08-04:00,4098145124492,#19275,LOVE IS LOVE Chocolate Chip Cookie Cake,68.850
13132658245772,2022-06-07T14:09:17-04:00,4098148499596,#19276,Cookie Trays - Individually Wrapped,52.000
13132658213004,2022-06-07T14:09:17-04:00,4098148499596,#19276,Cookie Trays - Individually Wrapped,28.000
13132981567628,2022-06-07T15:51:55-04:00,4098229469324,#19277,Strawberry Rhubarb Pie,28.950
13132981469324,2022-06-07T15:51:55-04:00,4098229469324,#19277,6 Blueberry Cranberry Bran Muffins,15.500
13132981502092,2022-06-07T15:51:55-04:00,4098229469324,#19277,4 Kaisers,6.000
13133403095180,2022-06-07T17:45:38-04:00,4098321318028,#19278,6 Blueberry Cranberry Bran Muffins,15.500
13133403029644,2022-06-07T17:45:38-04:00,4098321318028,#19278,Mac & Cheese,11.250
13133402996876,2022-06-07T17:45:38-04:00,4098321318028,#19278,Sourdough Bread,5.950
13133402964108,2022-06-07T17:45:38-04:00,4098321318028,#19278,Chicken Pot Pie,15.250
13133403062412,2022-06-07T17:45:38-04:00,4098321318028,#19278,Rhubarb Jam,9.250
13133737001100,2022-06-07T18:53:41-04:00,4098370175116,#19279,Chocolate Raspberry Mousse Cake,32.000
13133806174348,2022-06-07T19:30:47-04:00,4098387968140,#19280,Vanilla Buttercake with Raspberry Buttercream,24.000
13133927678092,2022-06-07T20:19:21-04:00,4098413101196,#19281,Baked Fruit Tart,13.500
13133927710860,2022-06-07T20:19:21-04:00,4098413101196,#19281,Vanilla Buttercake,48.000
13134149222540,2022-06-07T22:16:16-04:00,4098470871180,#19282,6 Vegan Chocolate Chip Peanut Butter Cookies,71.550
13135163949196,2022-06-08T08:03:33-04:00,4098757329036,#19283,6 Cupcakes,45.000
13135163916428,2022-06-08T08:03:33-04:00,4098757329036,#19283,6 Cupcakes,45.000
13135165980812,2022-06-08T08:03:57-04:00,4098757755020,#19284,Cherry Pie,18.950
13135170994316,2022-06-08T08:07:07-04:00,4098759393420,#19285,Build Your Own Breakfast Sandwich,74.000
13135318155404,2022-06-08T09:32:07-04:00,4098810708108,#19286,Chocolate Buttercake,24.000
13135323267212,2022-06-08T09:34:10-04:00,4098812313740,#19287,Chocolate Chip Cookie Cake,19.950
13135334473868,2022-06-08T09:38:41-04:00,4098815819916,#19288,Apple Raisin Walnut Loaf,15.950
13135363047564,2022-06-08T09:52:50-04:00,4098825715852,#19289,"6"" blueberry white choc cheesecake",32.000
13135394635916,2022-06-08T09:54:35-04:00,4090750173324,#19198,Sourdough Bread,8.250
13135394701452,2022-06-08T09:54:35-04:00,4090750173324,#19198,Baguette,3.250
13135394668684,2022-06-08T09:54:35-04:00,4090750173324,#19198,Cinnamon Buns- 4 pack,19.500
13135426912396,2022-06-08T10:09:10-04:00,4098839380108,#19290,Chocolate Buttercake,220.000
13135431794828,2022-06-08T10:11:05-04:00,4091115012236,#19209,Confetti Cake,-65.000
13135431762060,2022-06-08T10:11:05-04:00,4091115012236,#19209,Confetti Cake,70.000
13135615328396,2022-06-08T10:59:04-04:00,4098879127692,#19291,Vanilla Buttercake with Raspberry Buttercream,24.000
13135642755212,2022-06-08T11:05:33-04:00,4098885419148,#19292,Smokey Queso Dip,12.500
13135642787980,2022-06-08T11:05:33-04:00,4098885419148,#19292,Build Your Own Breakfast Sandwich,74.000
13135786934412,2022-06-08T11:17:39-04:00,4098901770380,#19293,Coconut Cream Pie,17.950
13136047702156,2022-06-08T11:55:51-04:00,4098944630924,#19294,Guinness & Ginger Cake,20.950
13136050880652,2022-06-08T11:57:02-04:00,4098945548428,#19295,Raspberry Pie,22.950
13136050913420,2022-06-08T11:57:02-04:00,4098945548428,#19295,Cherry Pie,18.950
13136050946188,2022-06-08T11:57:02-04:00,4098945548428,#19295,Rhubarb Pie,20.950
13136152723596,2022-06-08T12:33:06-04:00,4098976874636,#19296,Chocolate Mousse Cake,48.000
13136349331596,2022-06-08T13:16:43-04:00,4099019702412,#19297,Brownie Cobbler Slabs,336.000
13136590143628,2022-06-08T14:12:57-04:00,4099081076876,#19298,Chocolate Mousse Cake,32.000
13136590110860,2022-06-08T14:12:57-04:00,4099081076876,#19298,Trifle Cake,32.000
13136746840204,2022-06-08T15:02:04-04:00,4099122888844,#19299,Vanilla Buttercake,32.000
13136860840076,2022-06-08T15:22:09-04:00,4099142713484,#19300,Vanilla Buttercake,32.000
13136888103052,2022-06-08T15:24:44-04:00,4093652074636,#19233,Buttertarts,-45.000
13136888168588,2022-06-08T15:24:44-04:00,4093652074636,#19233,Buttertarts,-45.000
13136893902988,2022-06-08T15:25:35-04:00,4099147038860,#19301,Blueberry Pie,18.950
13136893968524,2022-06-08T15:25:35-04:00,4099147038860,#19301,6 Ginger Molasses Cookies,13.900
13136893870220,2022-06-08T15:25:35-04:00,4099147038860,#19301,Banana Bread,23.900
13136893935756,2022-06-08T15:25:35-04:00,4099147038860,#19301,Strawberry Rhubarb Pie,19.950
13136896163980,2022-06-08T15:26:46-04:00,4099147858060,#19302,DAD Chocolate Chip Cookie Cake,22.950
13136896196748,2022-06-08T15:26:46-04:00,4099147858060,#19302,Build Your Own Breakfast Sandwich,37.000
13136925884556,2022-06-08T15:37:04-04:00,4099156541580,#19303,6 Oatmeal Raisin Cookies,23.000
13136928211084,2022-06-08T15:37:34-04:00,4095741689996,#19252,Delivery Charge,11.000
13137092935820,2022-06-08T15:46:41-04:00,4099171090572,#19304,Multigrain,14.500
13137101521036,2022-06-08T15:50:08-04:00,4099173777548,#19305,Selection of Appetizers,9.900
13137101586572,2022-06-08T15:50:08-04:00,4099173777548,#19305,Selection of Appetizers,7.950
13137101553804,2022-06-08T15:50:08-04:00,4099173777548,#19305,Selection of Appetizers,15.900
13137101488268,2022-06-08T15:50:08-04:00,4099173777548,#19305,Crudité Platter,36.000
13137217093772,2022-06-08T16:39:43-04:00,4099213656204,#19306,"8"" cake",48.000
13137217126540,2022-06-08T16:39:44-04:00,4099213688972,#19307,6 Rhubarb Muffins,15.500
13137217159308,2022-06-08T16:39:44-04:00,4099213688972,#19307,Apple Crumble Pie,29.950
13137310187660,2022-06-08T16:41:05-04:00,4099217490060,#19308,Pulla Bread,8.750
13137365631116,2022-06-08T17:09:02-04:00,4099237118092,#19309,Chocolate Raspberry Mousse Cake,32.000
13137483301004,2022-06-08T18:20:20-04:00,4099277684876,#19310,Vanilla Buttercake,32.000
13137583734924,2022-06-08T19:22:40-04:00,4099309338764,#19311,Build Your Own Breakfast Sandwich,37.000
13137583669388,2022-06-08T19:22:40-04:00,4099309338764,#19311,Take & Bake Cinnamon Buns,17.500
13137583702156,2022-06-08T19:22:40-04:00,4099309338764,#19311,White Bread,4.250
13137622040716,2022-06-08T19:37:28-04:00,4099316547724,#19312,6 Vegan Chocolate Chip Peanut Butter Cookies,15.900
13137691705484,2022-06-08T20:07:13-04:00,4099332374668,#19313,Multigrain,29.000
13137731420300,2022-06-08T20:21:57-04:00,4099341320332,#19314,6 Macarons,17.700
13137731453068,2022-06-08T20:21:57-04:00,4099341320332,#19314,Strawberries & Cream,24.000
13137789190284,2022-06-08T20:44:42-04:00,4099355279500,#19315,6 Ginger Molasses Cookies,6.950
13137789223052,2022-06-08T20:44:42-04:00,4099355279500,#19315,Coconut Cream Pie,25.950
13137912430732,2022-06-08T21:41:59-04:00,4099385884812,#19316,Confetti Cake,65.000
13137920557196,2022-06-08T21:44:55-04:00,4099388047500,#19317,Vanilla Buttercake,32.000
13138062770316,2022-06-08T22:33:29-04:00,4099416260748,#19318,Vanilla Buttercake,32.000
13139183501452,2022-06-09T00:26:56-04:00,4099511484556,#19319,6 Cupcakes,22.500
13139183468684,2022-06-09T00:26:56-04:00,4099511484556,#19319,Chocolate Buttercake,24.000
13140094320780,2022-06-09T08:52:54-04:00,4099745906828,#19320,Chocolate Peanut Butter Cake,32.000
13140094255244,2022-06-09T08:52:54-04:00,4099745906828,#19320,Hale Coffee (Used in T&J),16.000
13140094288012,2022-06-09T08:52:54-04:00,4099745906828,#19320,Bee Queen Honey,5.250
13140098449548,2022-06-09T08:55:21-04:00,4099747643532,#19321,Plain Cheesecake -Choice of Topping,48.000
13140560511116,2022-06-09T10:29:12-04:00,4099213656204,#19306,"8"" cake",-48.000
13140560478348,2022-06-09T10:29:12-04:00,4099213656204,#19306,"8"" Vanilla cake with raspberry rosette design",48.000
13140681621644,2022-06-09T10:49:40-04:00,4099845587084,#19323,Bailey's & Coffee Cake,48.000
13140841889932,2022-06-09T11:05:26-04:00,4099864723596,#19324,White Chocolate Cheesecake - Choice of Fruit,48.000
13141009727628,2022-06-09T11:40:53-04:00,4099891363980,#19325,6 Gluten Free Muffins (Blueberry Almond),57.000
13141055635596,2022-06-09T12:03:04-04:00,4099907584140,#19326,Coconut Cream Pie,17.950
13141150498956,2022-06-09T12:25:49-04:00,4099927703692,#19327,Chocolate Buttercake,59.000
13141506490508,2022-06-09T13:34:47-04:00,4099986849932,#19328,Apple Pie,18.950
13141506556044,2022-06-09T13:34:47-04:00,4099986849932,#19328,Coconut Cream Pie,17.950
13141506523276,2022-06-09T13:34:47-04:00,4099986849932,#19328,"9"" Strawberry Rhubarb crumble",29.950
13141812215948,2022-06-09T14:16:44-04:00,4100026761356,#19329,Trifle Cake,32.000
13141816049804,2022-06-09T14:18:24-04:00,4100028465292,#19330,Chocolate Salted Caramel Cake,48.000
13142076489868,2022-06-09T16:00:07-04:00,4100106420364,#19331,9” Lemon Meringue,21.950
13142294593676,2022-06-09T16:47:52-04:00,4100143087756,#19332,Trifle Cake,32.000
13142683713676,2022-06-09T17:57:44-04:00,4100201808012,#19333,Raspberry Pie,22.950
13143353491596,2022-06-09T21:26:58-04:00,4100311908492,#19334,Cherry Pie,27.950
13143353524364,2022-06-09T21:26:58-04:00,4100311908492,#19334,Caramel Chocolate Chunk Cheesecake,65.000
13143957078156,2022-06-10T03:32:39-04:00,4100487807116,#19335,Vanilla Buttercake with Raspberry Buttercream,24.000
13143957110924,2022-06-10T03:32:39-04:00,4100487807116,#19335,Jam Filled Layer Cake,32.000
13143957143692,2022-06-10T03:32:39-04:00,4100487807116,#19335,Vanilla Buttercake,32.000
13144254414988,2022-06-10T07:44:52-04:00,4100597219468,#19336,6 Cupcakes,22.500
13144254447756,2022-06-10T07:44:52-04:00,4100597219468,#19336,Chocolate Buttercake,24.000
13144366514316,2022-06-10T09:00:44-04:00,4100640014476,#19337,Mini Cornbread Loaf,11.900
13144366481548,2022-06-10T09:00:44-04:00,4100640014476,#19337,Strawberries & Cream,24.000
13144366448780,2022-06-10T09:00:44-04:00,4100640014476,#19337,Guinness & Ginger Cake,20.950
13144959451276,2022-06-10T11:36:58-04:00,4100758601868,#19338,Kabobs - Ready to be Grilled,15.000
13144959418508,2022-06-10T11:36:58-04:00,4100758601868,#19338,Kabobs - Ready to be Grilled,12.000
13145088753804,2022-06-10T12:24:31-04:00,4100795564172,#19339,Banana Bread,11.950
13145088786572,2022-06-10T12:24:31-04:00,4100795564172,#19339,6 Banana Chocolate Chunk Muffins,15.500
13145088819340,2022-06-10T12:24:31-04:00,4100795564172,#19339,Lemon Poppyseed Loaf,25.900
